rho             ne              v_phi           Te              E_rho           Psi              
4.65406837E-04  2.59675396E-01  -1.64947636E-04  1.22531846E-06  1.04004406E-04  4.09438407E-07
4.67725764E-04  2.60623309E-01  -1.66395504E-04  1.22600844E-06  1.04423182E-04  4.09196743E-07
4.70046590E-04  2.61574834E-01  -1.67843673E-04  1.22668697E-06  1.04840965E-04  4.08953910E-07
4.72369525E-04  2.62530042E-01  -1.69292177E-04  1.22735413E-06  1.05257786E-04  4.08709887E-07
4.74694547E-04  2.63488907E-01  -1.70740903E-04  1.22800988E-06  1.05673633E-04  4.08464676E-07
4.77021318E-04  2.64451277E-01  -1.72189547E-04  1.22865414E-06  1.06088441E-04  4.08218315E-07
4.79350258E-04  2.65417305E-01  -1.73638271E-04  1.22928702E-06  1.06502276E-04  4.07970759E-07
4.81680997E-04  2.66386825E-01  -1.75086751E-04  1.22990841E-06  1.06915068E-04  4.07722049E-07
4.84013883E-04  2.67359963E-01  -1.76535109E-04  1.23051841E-06  1.07326871E-04  4.07472148E-07
4.86348729E-04  2.68336624E-01  -1.77983132E-04  1.23111697E-06  1.07737645E-04  4.07221076E-07
4.88685771E-04  2.69316893E-01  -1.79430876E-04  1.23170415E-06  1.08147425E-04  4.06968810E-07
4.91025200E-04  2.70300833E-01  -1.80878364E-04  1.23228001E-06  1.08556237E-04  4.06715328E-07
4.93366607E-04  2.71288255E-01  -1.82325250E-04  1.23284445E-06  1.08964004E-04  4.06460676E-07
4.95709692E-04  2.72279016E-01  -1.83771259E-04  1.23339740E-06  1.09370667E-04  4.06204887E-07
4.98055257E-04  2.73273438E-01  -1.85216794E-04  1.23393907E-06  1.09776358E-04  4.05947875E-07
5.00402904E-04  2.74271337E-01  -1.86661520E-04  1.23446937E-06  1.10181002E-04  4.05689684E-07
5.02752528E-04  2.75272649E-01  -1.88105281E-04  1.23498828E-06  1.10584573E-04  4.05430326E-07
5.05104500E-04  2.76277517E-01  -1.89548219E-04  1.23549591E-06  1.10987130E-04  4.05169760E-07
5.07458304E-04  2.77285702E-01  -1.90989926E-04  1.23599215E-06  1.11388577E-04  4.04908045E-07
5.09814539E-04  2.78297445E-01  -1.92430684E-04  1.23647715E-06  1.11789009E-04  4.04645116E-07
5.12173016E-04  2.79312647E-01  -1.93870289E-04  1.23695088E-06  1.12188389E-04  4.04380993E-07
5.14533748E-04  2.80331297E-01  -1.95308663E-04  1.23741336E-06  1.12586710E-04  4.04115675E-07
5.16897026E-04  2.81353504E-01  -1.96745897E-04  1.23786466E-06  1.12984016E-04  4.03849132E-07
5.19262327E-04  2.82379024E-01  -1.98181587E-04  1.23830470E-06  1.13380211E-04  4.03581422E-07
5.21629859E-04  2.83407930E-01  -1.99615776E-04  1.23873355E-06  1.13775325E-04  4.03312523E-07
5.23999822E-04  2.84440291E-01  -2.01048501E-04  1.23915125E-06  1.14169382E-04  4.03042412E-07
5.26371948E-04  2.85475973E-01  -2.02479518E-04  1.23955779E-06  1.14562333E-04  4.02771122E-07
5.28746420E-04  2.86515039E-01  -2.03908854E-04  1.23995321E-06  1.14954201E-04  4.02498631E-07
5.31123054E-04  2.87557389E-01  -2.05336318E-04  1.24033751E-06  1.15344949E-04  4.02224962E-07
5.33501968E-04  2.88603059E-01  -2.06761900E-04  1.24071075E-06  1.15734589E-04  4.01950103E-07
5.35883379E-04  2.89652124E-01  -2.08185649E-04  1.24107297E-06  1.16123151E-04  4.01674028E-07
5.38267155E-04  2.90704510E-01  -2.09607408E-04  1.24142419E-06  1.16510607E-04  4.01396755E-07
5.40653347E-04  2.91760222E-01  -2.11027126E-04  1.24176443E-06  1.16896957E-04  4.01118277E-07
5.43041911E-04  2.92819220E-01  -2.12444701E-04  1.24209373E-06  1.17282188E-04  4.00838600E-07
5.45432895E-04  2.93881510E-01  -2.13860082E-04  1.24241212E-06  1.17666301E-04  4.00557721E-07
5.47826071E-04  2.94946971E-01  -2.15273060E-04  1.24271959E-06  1.18049253E-04  4.00275666E-07
5.50221713E-04  2.96015706E-01  -2.16683719E-04  1.24301623E-06  1.18431080E-04  3.99992405E-07
5.52619973E-04  2.97087766E-01  -2.18092073E-04  1.24330208E-06  1.18811802E-04  3.99707920E-07
5.55020670E-04  2.98163051E-01  -2.19497942E-04  1.24357714E-06  1.19191381E-04  3.99422233E-07
5.57423692E-04  2.99241493E-01  -2.20901185E-04  1.24384145E-06  1.19569794E-04  3.99135358E-07
5.59829293E-04  3.00323186E-01  -2.22301878E-04  1.24409507E-06  1.19947073E-04  3.98847267E-07
5.62237267E-04  3.01408019E-01  -2.23699829E-04  1.24433800E-06  1.20323181E-04  3.98557984E-07
5.64648220E-04  3.02496248E-01  -2.25095315E-04  1.24457036E-06  1.20698204E-04  3.98267438E-07
5.67061645E-04  3.03587625E-01  -2.26487972E-04  1.24479211E-06  1.21072057E-04  3.97975691E-07
5.69477566E-04  3.04682141E-01  -2.27877743E-04  1.24500331E-06  1.21444737E-04  3.97682740E-07
5.71896003E-04  3.05779788E-01  -2.29264569E-04  1.24520399E-06  1.21816239E-04  3.97388584E-07
5.74317024E-04  3.06880577E-01  -2.30648420E-04  1.24539421E-06  1.22186569E-04  3.97093215E-07
5.76740548E-04  3.07984451E-01  -2.32029181E-04  1.24557399E-06  1.22555707E-04  3.96796646E-07
5.79166892E-04  3.09091537E-01  -2.33406965E-04  1.24574340E-06  1.22923694E-04  3.96498837E-07
5.81596034E-04  3.10201805E-01  -2.34781690E-04  1.24590247E-06  1.23290521E-04  3.96199792E-07
5.84027800E-04  3.11315157E-01  -2.36153191E-04  1.24605124E-06  1.23656153E-04  3.95899533E-07
5.86462121E-04  3.12431542E-01  -2.37521363E-04  1.24618975E-06  1.24020574E-04  3.95598070E-07
5.88899050E-04  3.13550964E-01  -2.38886170E-04  1.24631804E-06  1.24383785E-04  3.95295398E-07
5.91338908E-04  3.14673552E-01  -2.40247728E-04  1.24643618E-06  1.24745828E-04  3.94991477E-07
5.93781500E-04  3.15799196E-01  -2.41605863E-04  1.24654419E-06  1.25106666E-04  3.94686333E-07
5.96226581E-04  3.16927765E-01  -2.42960374E-04  1.24664211E-06  1.25466256E-04  3.94379997E-07
5.98674361E-04  3.18059334E-01  -2.44311316E-04  1.24673000E-06  1.25824623E-04  3.94072445E-07
6.01125083E-04  3.19193997E-01  -2.45658761E-04  1.24680792E-06  1.26181796E-04  3.93763646E-07
6.03578604E-04  3.20331668E-01  -2.47002568E-04  1.24687590E-06  1.26537747E-04  3.93453619E-07
6.06034918E-04  3.21472324E-01  -2.48342672E-04  1.24693399E-06  1.26892469E-04  3.93142366E-07
6.08494200E-04  3.22616026E-01  -2.49679108E-04  1.24698224E-06  1.27245979E-04  3.92829867E-07
6.10956218E-04  3.23762647E-01  -2.51011688E-04  1.24702070E-06  1.27598237E-04  3.92516151E-07
6.13421088E-04  3.24912221E-01  -2.52340418E-04  1.24704941E-06  1.27949254E-04  3.92201205E-07
6.15888584E-04  3.26064621E-01  -2.53665118E-04  1.24706843E-06  1.28298990E-04  3.91885059E-07
6.18359155E-04  3.27220038E-01  -2.54985970E-04  1.24707781E-06  1.28647504E-04  3.91567656E-07
6.20832586E-04  3.28378349E-01  -2.56302802E-04  1.24707759E-06  1.28994756E-04  3.91249026E-07
6.23308939E-04  3.29539565E-01  -2.57615590E-04  1.24706783E-06  1.29340750E-04  3.90929161E-07
6.25788468E-04  3.30703784E-01  -2.58924411E-04  1.24704857E-06  1.29685514E-04  3.90608029E-07
6.28270886E-04  3.31870850E-01  -2.60229057E-04  1.24701988E-06  1.30029000E-04  3.90285668E-07
6.30756126E-04  3.33040712E-01  -2.61529440E-04  1.24698179E-06  1.30371194E-04  3.89962089E-07
6.33244523E-04  3.34213506E-01  -2.62825679E-04  1.24693436E-06  1.30712135E-04  3.89637250E-07
6.35735832E-04  3.35389096E-01  -2.64117593E-04  1.24687764E-06  1.31051781E-04  3.89311182E-07
6.38230391E-04  3.36567622E-01  -2.65405303E-04  1.24681169E-06  1.31390172E-04  3.88983843E-07
6.40727644E-04  3.37748799E-01  -2.66688470E-04  1.24673656E-06  1.31727227E-04  3.88655307E-07
6.43228347E-04  3.38932964E-01  -2.67967430E-04  1.24665229E-06  1.32063040E-04  3.88325476E-07
6.45731980E-04  3.40119850E-01  -2.69241864E-04  1.24655895E-06  1.32397534E-04  3.87994420E-07
6.48238606E-04  3.41309466E-01  -2.70511755E-04  1.24645658E-06  1.32730712E-04  3.87662131E-07
6.50748189E-04  3.42501772E-01  -2.71777034E-04  1.24634526E-06  1.33062562E-04  3.87328615E-07
6.53261237E-04  3.43696990E-01  -2.73037907E-04  1.24622500E-06  1.33393144E-04  3.86993807E-07
6.55777380E-04  3.44894922E-01  -2.74294137E-04  1.24609588E-06  1.33722403E-04  3.86657756E-07
6.58296637E-04  3.46095555E-01  -2.75545686E-04  1.24595796E-06  1.34050334E-04  3.86320462E-07
6.60819139E-04  3.47298932E-01  -2.76792571E-04  1.24581128E-06  1.34376947E-04  3.85981907E-07
6.63344504E-04  3.48504847E-01  -2.78034556E-04  1.24565593E-06  1.34702187E-04  3.85642145E-07
6.65873577E-04  3.49713682E-01  -2.79272007E-04  1.24549190E-06  1.35026156E-04  3.85301064E-07
6.68406036E-04  3.50925263E-01  -2.80504720E-04  1.24531926E-06  1.35348804E-04  3.84958706E-07
6.70941493E-04  3.52139382E-01  -2.81732459E-04  1.24513811E-06  1.35670076E-04  3.84615128E-07
6.73480338E-04  3.53356204E-01  -2.82955368E-04  1.24494848E-06  1.35990014E-04  3.84270276E-07
6.76022241E-04  3.54575548E-01  -2.84173244E-04  1.24475043E-06  1.36308571E-04  3.83924197E-07
6.78567377E-04  3.55797476E-01  -2.85386125E-04  1.24454403E-06  1.36625761E-04  3.83576869E-07
6.81116079E-04  3.57022126E-01  -2.86594128E-04  1.24432929E-06  1.36941619E-04  3.83228248E-07
6.83668406E-04  3.58249506E-01  -2.87797234E-04  1.24410627E-06  1.37256146E-04  3.82878327E-07
6.86224332E-04  3.59479580E-01  -2.88995386E-04  1.24387503E-06  1.37569330E-04  3.82527109E-07
6.88783566E-04  3.60712185E-01  -2.90188403E-04  1.24363564E-06  1.37881129E-04  3.82174638E-07
6.91345954E-04  3.61947226E-01  -2.91376174E-04  1.24338819E-06  1.38191518E-04  3.81820935E-07
6.93911740E-04  3.63184797E-01  -2.92558772E-04  1.24313271E-06  1.38500520E-04  3.81465968E-07
6.96481340E-04  3.64425076E-01  -2.93736345E-04  1.24286921E-06  1.38808178E-04  3.81109682E-07
6.99054387E-04  3.65667864E-01  -2.94908683E-04  1.24259779E-06  1.39114440E-04  3.80752127E-07
7.01630723E-04  3.66913062E-01  -2.96075675E-04  1.24231852E-06  1.39419282E-04  3.80393329E-07
7.04210813E-04  3.68160872E-01  -2.97237491E-04  1.24203141E-06  1.39722751E-04  3.80033223E-07
7.06794343E-04  3.69411120E-01  -2.98393952E-04  1.24173656E-06  1.40024804E-04  3.79671854E-07
7.09381539E-04  3.70663890E-01  -2.99545117E-04  1.24143400E-06  1.40325460E-04  3.79309193E-07
7.11972184E-04  3.71919057E-01  -3.00690854E-04  1.24112381E-06  1.40624687E-04  3.78945272E-07
7.14566348E-04  3.73176629E-01  -3.01831156E-04  1.24080604E-06  1.40922487E-04  3.78580081E-07
7.17163988E-04  3.74436564E-01  -3.02965967E-04  1.24048076E-06  1.41218848E-04  3.78213630E-07
7.19765550E-04  3.75699054E-01  -3.04095444E-04  1.24014796E-06  1.41513814E-04  3.77845857E-07
7.22370694E-04  3.76963912E-01  -3.05219404E-04  1.23980777E-06  1.41807340E-04  3.77476810E-07
7.24979573E-04  3.78231188E-01  -3.06337874E-04  1.23946020E-06  1.42099435E-04  3.77106470E-07
7.27592148E-04  3.79500839E-01  -3.07450804E-04  1.23910533E-06  1.42390089E-04  3.76734845E-07
7.30208552E-04  3.80772908E-01  -3.08558214E-04  1.23874319E-06  1.42679309E-04  3.76361916E-07
7.32828632E-04  3.82047295E-01  -3.09660005E-04  1.23837387E-06  1.42967072E-04  3.75987708E-07
7.35452612E-04  3.83324087E-01  -3.10756235E-04  1.23799740E-06  1.43253396E-04  3.75612189E-07
7.38080408E-04  3.84603219E-01  -3.11846836E-04  1.23761384E-06  1.43538263E-04  3.75235373E-07
7.40712122E-04  3.85884715E-01  -3.12931815E-04  1.23722324E-06  1.43821679E-04  3.74857248E-07
7.43347649E-04  3.87168503E-01  -3.14011096E-04  1.23682567E-06  1.44103625E-04  3.74477830E-07
7.45987281E-04  3.88454700E-01  -3.15084764E-04  1.23642115E-06  1.44384125E-04  3.74097079E-07
7.48630552E-04  3.89743054E-01  -3.16152599E-04  1.23600981E-06  1.44663123E-04  3.73715064E-07
7.51277917E-04  3.91033764E-01  -3.17214751E-04  1.23559164E-06  1.44940660E-04  3.73331720E-07
7.53929102E-04  3.92326671E-01  -3.18271079E-04  1.23516673E-06  1.45216701E-04  3.72947089E-07
7.56584116E-04  3.93621756E-01  -3.19321557E-04  1.23473515E-06  1.45491239E-04  3.72561172E-07
7.59243200E-04  3.94919112E-01  -3.20366249E-04  1.23429693E-06  1.45764293E-04  3.72173935E-07
7.61906298E-04  3.96218687E-01  -3.21405102E-04  1.23385212E-06  1.46035850E-04  3.71785388E-07
7.64573430E-04  3.97520467E-01  -3.22438095E-04  1.23340078E-06  1.46305905E-04  3.71395531E-07
7.67244723E-04  3.98824488E-01  -3.23465245E-04  1.23294295E-06  1.46574464E-04  3.71004346E-07
7.69920045E-04  4.00130662E-01  -3.24486473E-04  1.23247872E-06  1.46841507E-04  3.70611854E-07
7.72599518E-04  4.01439023E-01  -3.25501796E-04  1.23200811E-06  1.47107040E-04  3.70218040E-07
7.75283283E-04  4.02749616E-01  -3.26511239E-04  1.23153117E-06  1.47371068E-04  3.69822885E-07
7.77970979E-04  4.04062239E-01  -3.27514637E-04  1.23104801E-06  1.47633550E-04  3.69426443E-07
7.80663289E-04  4.05377201E-01  -3.28512217E-04  1.23055858E-06  1.47894545E-04  3.69028616E-07
7.83359629E-04  4.06694192E-01  -3.29503734E-04  1.23006303E-06  1.48153990E-04  3.68629492E-07
7.86060307E-04  4.08013336E-01  -3.30489274E-04  1.22956137E-06  1.48411906E-04  3.68229027E-07
7.88765033E-04  4.09334467E-01  -3.31468704E-04  1.22905372E-06  1.48668261E-04  3.67827266E-07
7.91474476E-04  4.10657886E-01  -3.32442240E-04  1.22854000E-06  1.48923109E-04  3.67424112E-07
7.94187818E-04  4.11983169E-01  -3.33409561E-04  1.22802043E-06  1.49176368E-04  3.67019689E-07
7.96905340E-04  4.13310427E-01  -3.34370744E-04  1.22749501E-06  1.49428057E-04  3.66613956E-07
7.99627734E-04  4.14639973E-01  -3.35326007E-04  1.22696368E-06  1.49678232E-04  3.66206813E-07
8.02354261E-04  4.15971419E-01  -3.36275063E-04  1.22642662E-06  1.49926819E-04  3.65798372E-07
8.05085454E-04  4.17305002E-01  -3.37218075E-04  1.22588380E-06  1.50173859E-04  3.65388555E-07
8.07821039E-04  4.18640559E-01  -3.38154921E-04  1.22533533E-06  1.50419321E-04  3.64977406E-07
8.10561151E-04  4.19978133E-01  -3.39085623E-04  1.22478124E-06  1.50663209E-04  3.64564906E-07
8.13305624E-04  4.21317615E-01  -3.40010102E-04  1.22422161E-06  1.50905502E-04  3.64151082E-07
8.16054830E-04  4.22659162E-01  -3.40928459E-04  1.22365644E-06  1.51146226E-04  3.63735880E-07
8.18808680E-04  4.24002704E-01  -3.41840639E-04  1.22308580E-06  1.51385365E-04  3.63319316E-07
8.21567050E-04  4.25348153E-01  -3.42746578E-04  1.22250977E-06  1.51622902E-04  3.62901411E-07
8.24329896E-04  4.26695463E-01  -3.43646241E-04  1.22192842E-06  1.51858827E-04  3.62482174E-07
8.27097473E-04  4.28044730E-01  -3.44539686E-04  1.22134175E-06  1.52093153E-04  3.62061568E-07
8.29870157E-04  4.29396113E-01  -3.45427011E-04  1.22074974E-06  1.52325907E-04  3.61639539E-07
8.32647161E-04  4.30749200E-01  -3.46307944E-04  1.22015262E-06  1.52557013E-04  3.61216208E-07
8.35428838E-04  4.32104137E-01  -3.47182574E-04  1.21955036E-06  1.52786496E-04  3.60791524E-07
8.38215384E-04  4.33460992E-01  -3.48050942E-04  1.21894299E-06  1.53014364E-04  3.60365459E-07
8.41006820E-04  4.34819749E-01  -3.48913034E-04  1.21833056E-06  1.53240611E-04  3.59938013E-07
8.43803041E-04  4.36180330E-01  -3.49768794E-04  1.21771314E-06  1.53465223E-04  3.59509204E-07
8.46604326E-04  4.37542844E-01  -3.50618288E-04  1.21709073E-06  1.53688215E-04  3.59078992E-07
8.49410541E-04  4.38907197E-01  -3.51461452E-04  1.21646342E-06  1.53909568E-04  3.58647398E-07
8.52221780E-04  4.40273409E-01  -3.52298296E-04  1.21583124E-06  1.54129282E-04  3.58214412E-07
8.55037713E-04  4.41641292E-01  -3.53128700E-04  1.21519433E-06  1.54347325E-04  3.57780087E-07
8.57858854E-04  4.43011068E-01  -3.53952797E-04  1.21455262E-06  1.54563731E-04  3.57344346E-07
8.60684876E-04  4.44382550E-01  -3.54770472E-04  1.21390624E-06  1.54778465E-04  3.56907242E-07
8.63514785E-04  4.45755230E-01  -3.55581422E-04  1.21325549E-06  1.54991448E-04  3.56468931E-07
8.66348590E-04  4.47129084E-01  -3.56385643E-04  1.21260041E-06  1.55202676E-04  3.56029415E-07
8.69186347E-04  4.48504114E-01  -3.57183139E-04  1.21194106E-06  1.55412147E-04  3.55588690E-07
8.72028033E-04  4.49880280E-01  -3.57973897E-04  1.21127751E-06  1.55619856E-04  3.55146762E-07
8.74873654E-04  4.51257560E-01  -3.58757909E-04  1.21060980E-06  1.55825800E-04  3.54703633E-07
8.77723315E-04  4.52635976E-01  -3.59535196E-04  1.20993798E-06  1.56029980E-04  3.54259291E-07
8.80576980E-04  4.54015485E-01  -3.60305742E-04  1.20926211E-06  1.56232390E-04  3.53813745E-07
8.83434601E-04  4.55396036E-01  -3.61069524E-04  1.20858226E-06  1.56433023E-04  3.53367005E-07
8.86296332E-04  4.56777677E-01  -3.61826578E-04  1.20789846E-06  1.56631883E-04  3.52919050E-07
8.89162132E-04  4.58160361E-01  -3.62576885E-04  1.20721078E-06  1.56828966E-04  3.52469892E-07
8.92032067E-04  4.59544093E-01  -3.63320456E-04  1.20651925E-06  1.57024269E-04  3.52019522E-07
8.94906118E-04  4.60928837E-01  -3.64057279E-04  1.20582394E-06  1.57217789E-04  3.51567948E-07
8.97784323E-04  4.62314583E-01  -3.64787358E-04  1.20512489E-06  1.57409522E-04  3.51115166E-07
9.00666664E-04  4.63701296E-01  -3.65510682E-04  1.20442218E-06  1.57599464E-04  3.50661184E-07
9.03553253E-04  4.65089003E-01  -3.66227274E-04  1.20371582E-06  1.57787617E-04  3.50205987E-07
9.06444035E-04  4.66477651E-01  -3.66937114E-04  1.20300589E-06  1.57973974E-04  3.49749588E-07
9.09339041E-04  4.67867226E-01  -3.67640205E-04  1.20229244E-06  1.58158532E-04  3.49291985E-07
9.12238325E-04  4.69257727E-01  -3.68336556E-04  1.20157551E-06  1.58341290E-04  3.48833173E-07
9.15141907E-04  4.70649138E-01  -3.69026165E-04  1.20085515E-06  1.58522246E-04  3.48373152E-07
9.18049831E-04  4.72041451E-01  -3.69709039E-04  1.20013141E-06  1.58701397E-04  3.47911921E-07
9.20962084E-04  4.73434633E-01  -3.70385170E-04  1.19940435E-06  1.58878740E-04  3.47449484E-07
9.23878709E-04  4.74828678E-01  -3.71054565E-04  1.19867400E-06  1.59054272E-04  3.46985837E-07
9.26799769E-04  4.76223588E-01  -3.71717233E-04  1.19794042E-06  1.59227992E-04  3.46520976E-07
9.29725216E-04  4.77619313E-01  -3.72373160E-04  1.19720366E-06  1.59399894E-04  3.46054911E-07
9.32655140E-04  4.79015868E-01  -3.73022363E-04  1.19646376E-06  1.59569979E-04  3.45587632E-07
9.35589567E-04  4.80413238E-01  -3.73664843E-04  1.19572077E-06  1.59738244E-04  3.45119138E-07
9.38528442E-04  4.81811371E-01  -3.74300587E-04  1.19497476E-06  1.59904682E-04  3.44649442E-07
9.41471879E-04  4.83210291E-01  -3.74929614E-04  1.19422574E-06  1.60069294E-04  3.44178530E-07
9.44419842E-04  4.84609955E-01  -3.75551916E-04  1.19347378E-06  1.60232076E-04  3.43706411E-07
9.47372410E-04  4.86010373E-01  -3.76167507E-04  1.19271892E-06  1.60393027E-04  3.43233077E-07
9.50329623E-04  4.87411536E-01  -3.76776391E-04  1.19196120E-06  1.60552145E-04  3.42758525E-07
9.53291412E-04  4.88813384E-01  -3.77378553E-04  1.19120069E-06  1.60709422E-04  3.42282770E-07
9.56257933E-04  4.90215963E-01  -3.77974022E-04  1.19043739E-06  1.60864863E-04  3.41805791E-07
9.59229157E-04  4.91619231E-01  -3.78562791E-04  1.18967138E-06  1.61018462E-04  3.41327597E-07
9.62205090E-04  4.93023164E-01  -3.79144859E-04  1.18890270E-06  1.61170215E-04  3.40848190E-07
9.65185820E-04  4.94427775E-01  -3.79720241E-04  1.18813138E-06  1.61320123E-04  3.40367561E-07
9.68171288E-04  4.95833009E-01  -3.80288925E-04  1.18735749E-06  1.61468178E-04  3.39885724E-07
9.71161635E-04  4.97238904E-01  -3.80850937E-04  1.18658104E-06  1.61614384E-04  3.39402659E-07
9.74156845E-04  4.98645425E-01  -3.81406272E-04  1.18580208E-06  1.61758735E-04  3.38918373E-07
9.77156934E-04  5.00052552E-01  -3.81954931E-04  1.18502067E-06  1.61901229E-04  3.38432868E-07
9.80161920E-04  5.01460265E-01  -3.82496918E-04  1.18423685E-06  1.62041862E-04  3.37946145E-07
9.83171819E-04  5.02868543E-01  -3.83032235E-04  1.18345066E-06  1.62180630E-04  3.37458206E-07
9.86186728E-04  5.04277405E-01  -3.83560899E-04  1.18266214E-06  1.62317536E-04  3.36969040E-07
9.89206595E-04  5.05686797E-01  -3.84082900E-04  1.18187134E-06  1.62452571E-04  3.36478658E-07
9.92231569E-04  5.07096761E-01  -3.84598263E-04  1.18107827E-06  1.62585739E-04  3.35987041E-07
9.95261611E-04  5.08507250E-01  -3.85106983E-04  1.18028299E-06  1.62717034E-04  3.35494200E-07
9.98296749E-04  5.09918251E-01  -3.85609062E-04  1.17948556E-06  1.62846454E-04  3.35000134E-07
1.00133703E-03  5.11329757E-01  -3.86104510E-04  1.17868599E-06  1.62973996E-04  3.34504840E-07
1.00438246E-03  5.12741737E-01  -3.86593326E-04  1.17788435E-06  1.63099656E-04  3.34008324E-07
1.00743315E-03  5.14154225E-01  -3.87075531E-04  1.17708064E-06  1.63223436E-04  3.33510567E-07
1.01048906E-03  5.15567167E-01  -3.87551117E-04  1.17627492E-06  1.63345329E-04  3.33011584E-07
1.01355024E-03  5.16980553E-01  -3.88020092E-04  1.17546725E-06  1.63465334E-04  3.32511371E-07
1.01661674E-03  5.18394388E-01  -3.88482466E-04  1.17465764E-06  1.63583449E-04  3.32009923E-07
1.01968859E-03  5.19808654E-01  -3.88938245E-04  1.17384613E-06  1.63699672E-04  3.31507240E-07
1.02276586E-03  5.21223350E-01  -3.89387436E-04  1.17303276E-06  1.63814000E-04  3.31003316E-07
1.02584849E-03  5.22638429E-01  -3.89830037E-04  1.17221758E-06  1.63926428E-04  3.30498163E-07
1.02893665E-03  5.24053930E-01  -3.90266068E-04  1.17140061E-06  1.64036957E-04  3.29991761E-07
1.03203028E-03  5.25469801E-01  -3.90695523E-04  1.17058190E-06  1.64145583E-04  3.29484124E-07
