rho             ne              v_phi           Te              E_rho           Psi              
5.16437982E-03  9.05671858E-01  -5.57896604E-05  1.06639413E-06  2.40454700E-05  1.04826965E-07
5.16991705E-03  9.05775587E-01  -5.57798909E-05  1.06630020E-06  2.39910292E-05  1.04693971E-07
5.17545857E-03  9.05879193E-01  -5.57701164E-05  1.06620640E-06  2.39367208E-05  1.04561175E-07
5.18100237E-03  9.05982637E-01  -5.57603404E-05  1.06611276E-06  2.38825643E-05  1.04428624E-07
5.18654996E-03  9.06085947E-01  -5.57505603E-05  1.06601925E-06  2.38285444E-05  1.04296284E-07
5.19210234E-03  9.06189143E-01  -5.57407744E-05  1.06592586E-06  2.37746512E-05  1.04164128E-07
5.19765712E-03  9.06292181E-01  -5.57309868E-05  1.06583262E-06  2.37209074E-05  1.04032214E-07
5.20321694E-03  9.06395110E-01  -5.57211929E-05  1.06573950E-06  2.36672875E-05  1.03900480E-07
5.20877912E-03  9.06497880E-01  -5.57113975E-05  1.06564653E-06  2.36138169E-05  1.03768987E-07
5.21434404E-03  9.06600499E-01  -5.57015998E-05  1.06555371E-06  2.35604914E-05  1.03637726E-07
5.21991224E-03  9.06702977E-01  -5.56917990E-05  1.06546102E-06  2.35073056E-05  1.03506685E-07
5.22548501E-03  9.06805338E-01  -5.56819927E-05  1.06536846E-06  2.34542469E-05  1.03375832E-07
5.23106062E-03  9.06907550E-01  -5.56721841E-05  1.06527604E-06  2.34013315E-05  1.03245208E-07
5.23664004E-03  9.07009632E-01  -5.56623714E-05  1.06518376E-06  2.33485496E-05  1.03114789E-07
5.24222369E-03  9.07111592E-01  -5.56525538E-05  1.06509159E-06  2.32958973E-05  1.02984566E-07
5.24781040E-03  9.07213407E-01  -5.56427336E-05  1.06499957E-06  2.32433852E-05  1.02854566E-07
5.25340075E-03  9.07315091E-01  -5.56329095E-05  1.06490768E-06  2.31910074E-05  1.02724773E-07
5.25899309E-03  9.07416611E-01  -5.56230846E-05  1.06481595E-06  2.31387792E-05  1.02595228E-07
5.26458995E-03  9.07518016E-01  -5.56132544E-05  1.06472433E-06  2.30866763E-05  1.02465869E-07
5.27019007E-03  9.07619281E-01  -5.56034212E-05  1.06463286E-06  2.30347105E-05  1.02336726E-07
5.27579391E-03  9.07720416E-01  -5.55935841E-05  1.06454151E-06  2.29828771E-05  1.02207789E-07
5.28140058E-03  9.07821406E-01  -5.55837446E-05  1.06445031E-06  2.29311839E-05  1.02079076E-07
5.28701152E-03  9.07922275E-01  -5.55739004E-05  1.06435923E-06  2.28796174E-05  1.01950556E-07
5.29262604E-03  9.08023012E-01  -5.55640525E-05  1.06426828E-06  2.28281836E-05  1.01822242E-07
5.29824325E-03  9.08123602E-01  -5.55542026E-05  1.06417748E-06  2.27768904E-05  1.01694156E-07
5.30386372E-03  9.08224054E-01  -5.55443497E-05  1.06408681E-06  2.27257321E-05  1.01566283E-07
5.30948813E-03  9.08324382E-01  -5.55344925E-05  1.06399626E-06  2.26747023E-05  1.01438607E-07
5.31511602E-03  9.08424577E-01  -5.55246319E-05  1.06390585E-06  2.26238049E-05  1.01311140E-07
5.32074829E-03  9.08524655E-01  -5.55147664E-05  1.06381556E-06  2.25730314E-05  1.01183860E-07
5.32638380E-03  9.08624597E-01  -5.55048979E-05  1.06372540E-06  2.25223919E-05  1.01056792E-07
5.33202108E-03  9.08724376E-01  -5.54950289E-05  1.06363540E-06  2.24718991E-05  1.00929969E-07
5.33766357E-03  9.08824055E-01  -5.54851536E-05  1.06354551E-06  2.24215218E-05  1.00803314E-07
5.34330834E-03  9.08923580E-01  -5.54752770E-05  1.06345576E-06  2.23712861E-05  1.00676891E-07
5.34895712E-03  9.09022984E-01  -5.54653961E-05  1.06336614E-06  2.23211761E-05  1.00550663E-07
5.35461019E-03  9.09122271E-01  -5.54555103E-05  1.06327663E-06  2.22711891E-05  1.00424621E-07
5.36026634E-03  9.09221420E-01  -5.54456220E-05  1.06318726E-06  2.22213355E-05  1.00298793E-07
5.36592590E-03  9.09320437E-01  -5.54357304E-05  1.06309803E-06  2.21716121E-05  1.00173170E-07
5.37159008E-03  9.09419344E-01  -5.54258334E-05  1.06300890E-06  2.21220078E-05  1.00047727E-07
5.37725615E-03  9.09518093E-01  -5.54159359E-05  1.06291993E-06  2.20725465E-05  9.99225224E-08
5.38292585E-03  9.09616715E-01  -5.54060347E-05  1.06283108E-06  2.20232124E-05  9.97975175E-08
5.38859945E-03  9.09715215E-01  -5.53961295E-05  1.06274236E-06  2.19740029E-05  9.96727062E-08
5.39427599E-03  9.09813576E-01  -5.53862219E-05  1.06265378E-06  2.19249260E-05  9.95481093E-08
5.39995555E-03  9.09911801E-01  -5.53763118E-05  1.06256533E-06  2.18759808E-05  9.94237244E-08
5.40563886E-03  9.10009901E-01  -5.53663979E-05  1.06247700E-06  2.18271605E-05  9.92995353E-08
5.41132708E-03  9.10107897E-01  -5.53564782E-05  1.06238878E-06  2.17784550E-05  9.91755162E-08
5.41701908E-03  9.10205770E-01  -5.53465546E-05  1.06230069E-06  2.17298738E-05  9.90516917E-08
5.42271442E-03  9.10303512E-01  -5.53366280E-05  1.06221272E-06  2.16814202E-05  9.89280707E-08
5.42841357E-03  9.10401132E-01  -5.53266974E-05  1.06212488E-06  2.16330898E-05  9.88046427E-08
5.43411572E-03  9.10498617E-01  -5.53167645E-05  1.06203717E-06  2.15848895E-05  9.86814250E-08
5.43982186E-03  9.10595982E-01  -5.53068273E-05  1.06194958E-06  2.15368104E-05  9.85583961E-08
5.44553077E-03  9.10693209E-01  -5.52968881E-05  1.06186212E-06  2.14888625E-05  9.84355813E-08
5.45124323E-03  9.10790309E-01  -5.52869455E-05  1.06177480E-06  2.14410389E-05  9.83129636E-08
5.45696051E-03  9.10887306E-01  -5.52769972E-05  1.06168758E-06  2.13933287E-05  9.81905157E-08
5.46268099E-03  9.10984171E-01  -5.52670462E-05  1.06160048E-06  2.13457452E-05  9.80682718E-08
5.46840440E-03  9.11080901E-01  -5.52570928E-05  1.06151353E-06  2.12982902E-05  9.79462372E-08
5.47413090E-03  9.11177498E-01  -5.52471369E-05  1.06142670E-06  2.12509622E-05  9.78244080E-08
5.47986176E-03  9.11273984E-01  -5.52371761E-05  1.06133999E-06  2.12037503E-05  9.77027572E-08
5.48559600E-03  9.11370343E-01  -5.52272123E-05  1.06125340E-06  2.11566623E-05  9.75813048E-08
5.49133329E-03  9.11466570E-01  -5.52172459E-05  1.06116695E-06  2.11097006E-05  9.74600576E-08
5.49707451E-03  9.11562679E-01  -5.52072755E-05  1.06108061E-06  2.10628577E-05  9.73389967E-08
5.50281918E-03  9.11658662E-01  -5.51973020E-05  1.06099440E-06  2.10161373E-05  9.72181319E-08
5.50856686E-03  9.11754513E-01  -5.51873259E-05  1.06090832E-06  2.09695425E-05  9.70974718E-08
5.51431967E-03  9.11850267E-01  -5.51773438E-05  1.06082233E-06  2.09230560E-05  9.69769718E-08
5.52007462E-03  9.11945875E-01  -5.51673608E-05  1.06073650E-06  2.08767015E-05  9.68566942E-08
5.52583444E-03  9.12041381E-01  -5.51573721E-05  1.06065076E-06  2.08304569E-05  9.67365814E-08
5.53159706E-03  9.12136753E-01  -5.51473813E-05  1.06056516E-06  2.07843384E-05  9.66166763E-08
5.53736239E-03  9.12231988E-01  -5.51373887E-05  1.06047969E-06  2.07383464E-05  9.64969804E-08
5.54313280E-03  9.12327127E-01  -5.51273900E-05  1.06039432E-06  2.06924618E-05  9.63774441E-08
5.54890633E-03  9.12422136E-01  -5.51173888E-05  1.06030908E-06  2.06466998E-05  9.62581078E-08
5.55468349E-03  9.12517025E-01  -5.51073840E-05  1.06022396E-06  2.06010561E-05  9.61389604E-08
5.56046418E-03  9.12611792E-01  -5.50973760E-05  1.06013896E-06  2.05555312E-05  9.60200036E-08
5.56624917E-03  9.12706450E-01  -5.50873633E-05  1.06005408E-06  2.05101188E-05  9.59012215E-08
5.57203654E-03  9.12800968E-01  -5.50773493E-05  1.05996933E-06  2.04648336E-05  9.57826530E-08
5.57782778E-03  9.12895370E-01  -5.50673315E-05  1.05988469E-06  2.04196637E-05  9.56642671E-08
5.58362290E-03  9.12989657E-01  -5.50573097E-05  1.05980017E-06  2.03746086E-05  9.55460634E-08
5.58942161E-03  9.13083824E-01  -5.50472845E-05  1.05971577E-06  2.03296704E-05  9.54280473E-08
5.59522456E-03  9.13177882E-01  -5.50372549E-05  1.05963148E-06  2.02848438E-05  9.53102054E-08
5.60102997E-03  9.13271802E-01  -5.50272238E-05  1.05954733E-06  2.02401422E-05  9.51925734E-08
5.60684037E-03  9.13365626E-01  -5.50171868E-05  1.05946327E-06  2.01955458E-05  9.50750995E-08
5.61265411E-03  9.13459326E-01  -5.50071470E-05  1.05937934E-06  2.01510672E-05  9.49578174E-08
5.61847083E-03  9.13552898E-01  -5.49971048E-05  1.05929553E-06  2.01067085E-05  9.48407332E-08
5.62429174E-03  9.13646361E-01  -5.49870582E-05  1.05921184E-06  2.00624605E-05  9.47238227E-08
5.63011658E-03  9.13739711E-01  -5.49770076E-05  1.05912825E-06  2.00183248E-05  9.46070909E-08
5.63594347E-03  9.13832918E-01  -5.49669563E-05  1.05904481E-06  1.99743152E-05  9.44905744E-08
5.64177512E-03  9.13926026E-01  -5.49568996E-05  1.05896147E-06  1.99304111E-05  9.43742194E-08
5.64761055E-03  9.14019019E-01  -5.49468393E-05  1.05887824E-06  1.98866196E-05  9.42580448E-08
5.65344929E-03  9.14111891E-01  -5.49367760E-05  1.05879514E-06  1.98429438E-05  9.41420594E-08
5.65929177E-03  9.14204647E-01  -5.49267091E-05  1.05871214E-06  1.97993804E-05  9.40262548E-08
5.66513700E-03  9.14297272E-01  -5.49166403E-05  1.05862928E-06  1.97559364E-05  9.39106498E-08
5.67098552E-03  9.14389776E-01  -5.49065687E-05  1.05854654E-06  1.97126073E-05  9.37952336E-08
5.67683840E-03  9.14482176E-01  -5.48964923E-05  1.05846390E-06  1.96693852E-05  9.36799848E-08
5.68269459E-03  9.14574454E-01  -5.48864131E-05  1.05838139E-06  1.96262774E-05  9.35649234E-08
5.68855490E-03  9.14666625E-01  -5.48763297E-05  1.05829898E-06  1.95832776E-05  9.34500333E-08
5.69442064E-03  9.14758708E-01  -5.48662397E-05  1.05821666E-06  1.95403761E-05  9.33352888E-08
5.70028827E-03  9.14850648E-01  -5.48561493E-05  1.05813448E-06  1.94975984E-05  9.32207587E-08
5.70616018E-03  9.14942483E-01  -5.48460543E-05  1.05805241E-06  1.94549270E-05  9.31063959E-08
5.71203541E-03  9.15034199E-01  -5.48359565E-05  1.05797046E-06  1.94123683E-05  9.29922187E-08
5.71791380E-03  9.15125792E-01  -5.48258561E-05  1.05788862E-06  1.93699234E-05  9.28782302E-08
5.72379599E-03  9.15217274E-01  -5.48157519E-05  1.05780690E-06  1.93275872E-05  9.27644171E-08
5.72968279E-03  9.15308656E-01  -5.48056427E-05  1.05772528E-06  1.92853537E-05  9.26507639E-08
5.73557252E-03  9.15399914E-01  -5.47955312E-05  1.05764379E-06  1.92432348E-05  9.25373025E-08
5.74146552E-03  9.15491051E-01  -5.47854170E-05  1.05756241E-06  1.92012276E-05  9.24240259E-08
5.74736239E-03  9.15582079E-01  -5.47752989E-05  1.05748114E-06  1.91593276E-05  9.23109225E-08
5.75326220E-03  9.15672982E-01  -5.47651786E-05  1.05740000E-06  1.91175411E-05  9.21980093E-08
5.75916644E-03  9.15763784E-01  -5.47550536E-05  1.05731895E-06  1.90758572E-05  9.20852579E-08
5.76507508E-03  9.15854485E-01  -5.47449238E-05  1.05723801E-06  1.90342761E-05  9.19726685E-08
5.77098578E-03  9.15945049E-01  -5.47347933E-05  1.05715720E-06  1.89928137E-05  9.18602852E-08
5.77690034E-03  9.16035503E-01  -5.47246590E-05  1.05707651E-06  1.89514573E-05  9.17480734E-08
5.78281896E-03  9.16125851E-01  -5.47145206E-05  1.05699591E-06  1.89102051E-05  9.16360292E-08
5.78874131E-03  9.16216088E-01  -5.47043786E-05  1.05691543E-06  1.88690590E-05  9.15241580E-08
5.79466756E-03  9.16306217E-01  -5.46942328E-05  1.05683506E-06  1.88280179E-05  9.14124570E-08
5.80059813E-03  9.16396244E-01  -5.46840823E-05  1.05675479E-06  1.87870785E-05  9.13009177E-08
5.80653081E-03  9.16486137E-01  -5.46739311E-05  1.05667465E-06  1.87462557E-05  9.11895810E-08
5.81246836E-03  9.16575936E-01  -5.46637744E-05  1.05659461E-06  1.87055303E-05  9.10783953E-08
5.81840906E-03  9.16665617E-01  -5.46536150E-05  1.05651468E-06  1.86649136E-05  9.09673919E-08
5.82435288E-03  9.16755178E-01  -5.46434532E-05  1.05643487E-06  1.86244059E-05  9.08565716E-08
5.83030053E-03  9.16844631E-01  -5.46332876E-05  1.05635517E-06  1.85840018E-05  9.07459203E-08
5.83625247E-03  9.16933983E-01  -5.46231175E-05  1.05627557E-06  1.85436980E-05  9.06354293E-08
5.84220731E-03  9.17023213E-01  -5.46129453E-05  1.05619609E-06  1.85035037E-05  9.05251243E-08
5.84816569E-03  9.17112332E-01  -5.46027698E-05  1.05611672E-06  1.84634143E-05  9.04149931E-08
5.85412749E-03  9.17201336E-01  -5.45925913E-05  1.05603747E-06  1.84234302E-05  9.03050372E-08
5.86009404E-03  9.17290247E-01  -5.45824075E-05  1.05595831E-06  1.83835423E-05  9.01952318E-08
5.86606478E-03  9.17379056E-01  -5.45722193E-05  1.05587925E-06  1.83437542E-05  9.00855874E-08
5.87203793E-03  9.17467738E-01  -5.45620299E-05  1.05580032E-06  1.83040773E-05  8.99761358E-08
5.87801449E-03  9.17556306E-01  -5.45518374E-05  1.05572149E-06  1.82645048E-05  8.98668589E-08
5.88399508E-03  9.17644770E-01  -5.45416408E-05  1.05564278E-06  1.82250322E-05  8.97577443E-08
5.88998003E-03  9.17733136E-01  -5.45314396E-05  1.05556416E-06  1.81856572E-05  8.96487863E-08
5.89596837E-03  9.17821389E-01  -5.45212355E-05  1.05548565E-06  1.81463860E-05  8.95400022E-08
5.90196012E-03  9.17909530E-01  -5.45110283E-05  1.05540726E-06  1.81072179E-05  8.94313909E-08
5.90795636E-03  9.17997574E-01  -5.45008162E-05  1.05532896E-06  1.80681459E-05  8.93229328E-08
5.91395562E-03  9.18085501E-01  -5.44906019E-05  1.05525077E-06  1.80291792E-05  8.92146543E-08
5.91995834E-03  9.18173317E-01  -5.44803844E-05  1.05517270E-06  1.79903146E-05  8.91065469E-08
5.92596570E-03  9.18261039E-01  -5.44701618E-05  1.05509472E-06  1.79515443E-05  8.89985891E-08
5.93197609E-03  9.18348644E-01  -5.44599368E-05  1.05501686E-06  1.79128784E-05  8.88908095E-08
5.93798989E-03  9.18436138E-01  -5.44497089E-05  1.05493911E-06  1.78743142E-05  8.87832012E-08
5.94400890E-03  9.18523547E-01  -5.44394748E-05  1.05486144E-06  1.78358399E-05  8.86757313E-08
5.95003090E-03  9.18610839E-01  -5.44292385E-05  1.05478389E-06  1.77974694E-05  8.85684394E-08
5.95605630E-03  9.18698020E-01  -5.44189991E-05  1.05470645E-06  1.77592000E-05  8.84613179E-08
5.96208522E-03  9.18785092E-01  -5.44087566E-05  1.05462911E-06  1.77210304E-05  8.83543644E-08
5.96811803E-03  9.18872060E-01  -5.43985102E-05  1.05455188E-06  1.76829582E-05  8.82475716E-08
5.97415495E-03  9.18958929E-01  -5.43882596E-05  1.05447475E-06  1.76449817E-05  8.81409357E-08
5.98019626E-03  9.19045701E-01  -5.43780043E-05  1.05439771E-06  1.76070989E-05  8.80344514E-08
5.98624100E-03  9.19132364E-01  -5.43677460E-05  1.05432079E-06  1.75693156E-05  8.79281353E-08
5.99228863E-03  9.19218910E-01  -5.43574856E-05  1.05424398E-06  1.75316348E-05  8.78219966E-08
5.99833945E-03  9.19305343E-01  -5.43472225E-05  1.05416728E-06  1.74940546E-05  8.77160296E-08
6.00439563E-03  9.19391695E-01  -5.43369530E-05  1.05409066E-06  1.74565609E-05  8.76101960E-08
6.01045392E-03  9.19477919E-01  -5.43266828E-05  1.05401416E-06  1.74191739E-05  8.75045524E-08
6.01651695E-03  9.19564053E-01  -5.43164073E-05  1.05393776E-06  1.73818770E-05  8.73990525E-08
6.02258279E-03  9.19650069E-01  -5.43061298E-05  1.05386147E-06  1.73446818E-05  8.72937297E-08
6.02865324E-03  9.19735994E-01  -5.42958472E-05  1.05378528E-06  1.73075770E-05  8.71885524E-08
6.03472629E-03  9.19821799E-01  -5.42855630E-05  1.05370920E-06  1.72705746E-05  8.70835550E-08
6.04080441E-03  9.19907519E-01  -5.42752729E-05  1.05363321E-06  1.72336594E-05  8.69786946E-08
6.04688622E-03  9.19993135E-01  -5.42649793E-05  1.05355732E-06  1.71968396E-05  8.68739949E-08
6.05297162E-03  9.20078645E-01  -5.42546825E-05  1.05348153E-06  1.71601154E-05  8.67694571E-08
6.05906052E-03  9.20164049E-01  -5.42443824E-05  1.05340586E-06  1.71234871E-05  8.66650824E-08
6.06515274E-03  9.20249344E-01  -5.42340794E-05  1.05333028E-06  1.70869556E-05  8.65608736E-08
6.07124966E-03  9.20334549E-01  -5.42237713E-05  1.05325480E-06  1.70505124E-05  8.64568070E-08
6.07735006E-03  9.20419648E-01  -5.42134600E-05  1.05317942E-06  1.70141646E-05  8.63529031E-08
6.08345534E-03  9.20504660E-01  -5.42031431E-05  1.05310413E-06  1.69779034E-05  8.62491375E-08
6.08956264E-03  9.20589546E-01  -5.41928256E-05  1.05302897E-06  1.69417458E-05  8.61455589E-08
6.09567505E-03  9.20674349E-01  -5.41825022E-05  1.05295388E-06  1.69056730E-05  8.60421141E-08
6.10179049E-03  9.20759040E-01  -5.41721764E-05  1.05287891E-06  1.68696974E-05  8.59388387E-08
6.10790888E-03  9.20843618E-01  -5.41618483E-05  1.05280405E-06  1.68338188E-05  8.58357331E-08
6.11403134E-03  9.20928098E-01  -5.41515161E-05  1.05272928E-06  1.67980306E-05  8.57327784E-08
6.12015798E-03  9.21012483E-01  -5.41411795E-05  1.05265461E-06  1.67623319E-05  8.56299722E-08
6.12628820E-03  9.21096765E-01  -5.41308397E-05  1.05258004E-06  1.67267259E-05  8.55273247E-08
6.13242279E-03  9.21180953E-01  -5.41204951E-05  1.05250556E-06  1.66912079E-05  8.54248221E-08
6.13856148E-03  9.21265046E-01  -5.41101464E-05  1.05243118E-06  1.66557791E-05  8.53224687E-08
6.14470342E-03  9.21349030E-01  -5.40997948E-05  1.05235690E-06  1.66204442E-05  8.52202784E-08
6.15084867E-03  9.21432908E-01  -5.40894404E-05  1.05228273E-06  1.65852027E-05  8.51182501E-08
6.15699812E-03  9.21516692E-01  -5.40790816E-05  1.05220866E-06  1.65500491E-05  8.50163683E-08
6.16315184E-03  9.21600382E-01  -5.40687183E-05  1.05213467E-06  1.65149829E-05  8.49146318E-08
6.16930995E-03  9.21683980E-01  -5.40583503E-05  1.05206078E-06  1.64800032E-05  8.48130386E-08
6.17547124E-03  9.21767471E-01  -5.40479797E-05  1.05198699E-06  1.64451165E-05  8.47116080E-08
6.18163613E-03  9.21850859E-01  -5.40376056E-05  1.05191331E-06  1.64103204E-05  8.46103330E-08
6.18780453E-03  9.21934144E-01  -5.40272284E-05  1.05183972E-06  1.63756150E-05  8.45092148E-08
6.19397510E-03  9.22017308E-01  -5.40168501E-05  1.05176625E-06  1.63410074E-05  8.44082746E-08
6.20015120E-03  9.22100397E-01  -5.40064653E-05  1.05169286E-06  1.63064789E-05  8.43074576E-08
6.20633113E-03  9.22183387E-01  -5.39960767E-05  1.05161957E-06  1.62720385E-05  8.42067912E-08
6.21251516E-03  9.22266283E-01  -5.39856838E-05  1.05154637E-06  1.62376847E-05  8.41062707E-08
6.21870242E-03  9.22349073E-01  -5.39752882E-05  1.05147327E-06  1.62034219E-05  8.40059100E-08
6.22489358E-03  9.22431765E-01  -5.39648887E-05  1.05140027E-06  1.61692462E-05  8.39056979E-08
6.23108815E-03  9.22514355E-01  -5.39544861E-05  1.05132737E-06  1.61351601E-05  8.38056419E-08
6.23728673E-03  9.22596849E-01  -5.39440794E-05  1.05125457E-06  1.61011601E-05  8.37057323E-08
6.24348843E-03  9.22679236E-01  -5.39336702E-05  1.05118187E-06  1.60672508E-05  8.36059830E-08
6.24969427E-03  9.22761530E-01  -5.39232566E-05  1.05110926E-06  1.60334263E-05  8.35063771E-08
6.25590426E-03  9.22843731E-01  -5.39128387E-05  1.05103674E-06  1.59996864E-05  8.34069146E-08
6.26211834E-03  9.22925838E-01  -5.39024167E-05  1.05096432E-06  1.59660313E-05  8.33075959E-08
6.26833522E-03  9.23007835E-01  -5.38919925E-05  1.05089200E-06  1.59324676E-05  8.32084413E-08
6.27455589E-03  9.23089735E-01  -5.38815646E-05  1.05081978E-06  1.58989898E-05  8.31094349E-08
6.28078047E-03  9.23171539E-01  -5.38711328E-05  1.05074765E-06  1.58655969E-05  8.30105744E-08
6.28700998E-03  9.23253261E-01  -5.38606953E-05  1.05067561E-06  1.58322834E-05  8.29118433E-08
6.29324284E-03  9.23334881E-01  -5.38502549E-05  1.05060366E-06  1.57990574E-05  8.28132665E-08
6.29947994E-03  9.23416409E-01  -5.38398100E-05  1.05053181E-06  1.57659140E-05  8.27148296E-08
6.30572078E-03  9.23497841E-01  -5.38293614E-05  1.05046005E-06  1.57328556E-05  8.26165402E-08
6.31196507E-03  9.23579171E-01  -5.38189096E-05  1.05038839E-06  1.56998835E-05  8.25184028E-08
6.31821247E-03  9.23660397E-01  -5.38084553E-05  1.05031683E-06  1.56669993E-05  8.24204221E-08
6.32446381E-03  9.23741528E-01  -5.37979969E-05  1.05024536E-06  1.56341984E-05  8.23225849E-08
6.33071955E-03  9.23822571E-01  -5.37875338E-05  1.05017398E-06  1.56014781E-05  8.22248839E-08
6.33697855E-03  9.23903511E-01  -5.37770679E-05  1.05010271E-06  1.55688441E-05  8.21273364E-08
6.34324050E-03  9.23984345E-01  -5.37665996E-05  1.05003153E-06  1.55362979E-05  8.20299470E-08
6.34950678E-03  9.24065090E-01  -5.37561266E-05  1.04996044E-06  1.55038320E-05  8.19326939E-08
6.35577797E-03  9.24145754E-01  -5.37456480E-05  1.04988944E-06  1.54714433E-05  8.18355680E-08
6.36205208E-03  9.24226311E-01  -5.37351671E-05  1.04981853E-06  1.54391417E-05  8.17385999E-08
6.36833019E-03  9.24306776E-01  -5.37246821E-05  1.04974772E-06  1.54069216E-05  8.16417725E-08
6.37461137E-03  9.24387137E-01  -5.37141945E-05  1.04967701E-06  1.53747874E-05  8.15450999E-08
6.38089634E-03  9.24467403E-01  -5.37037032E-05  1.04960639E-06  1.53427352E-05  8.14485705E-08
6.38718670E-03  9.24547595E-01  -5.36932054E-05  1.04953585E-06  1.53107567E-05  8.13521598E-08
6.39348029E-03  9.24627685E-01  -5.36827048E-05  1.04946541E-06  1.52788626E-05  8.12559006E-08
6.39977817E-03  9.24707686E-01  -5.36721996E-05  1.04939505E-06  1.52470474E-05  8.11597764E-08
6.40607901E-03  9.24787583E-01  -5.36616919E-05  1.04932479E-06  1.52153176E-05  8.10638072E-08
6.41238370E-03  9.24867386E-01  -5.36511805E-05  1.04925463E-06  1.51836684E-05  8.09679792E-08
6.41869370E-03  9.24947114E-01  -5.36406627E-05  1.04918454E-06  1.51520923E-05  8.08722699E-08
6.42500747E-03  9.25026748E-01  -5.36301411E-05  1.04911454E-06  1.51205969E-05  8.07767026E-08
6.43132311E-03  9.25106265E-01  -5.36196190E-05  1.04904466E-06  1.50891913E-05  8.06813055E-08
