radius	number_density	azimuthal_velocity	temperature	radial_electric_field
0.000375	0.30778586	-0.00010895011	1.1890438e-06	0.00014015229797379827
0.00038	0.31012725	-0.00011196573	1.191518e-06	0.00014175760830975178
0.000385	0.31248988	-0.00011499759	1.1939396e-06	0.00014335420677944437
0.00039	0.31487342	-0.00011804438	1.1963081e-06	0.0001449420210033733
0.000395	0.31727754	-0.00012110478	1.1986227e-06	0.0001465209799465676
0.0004	0.3197019	-0.00012417751	1.2008831e-06	0.00014809101396705477
0.000405	0.32214616	-0.0001272613	1.2030887e-06	0.00014965205481382395
0.00041	0.32460997	-0.0001303549	1.2052392e-06	0.00015120403567493804
0.000415	0.327093	-0.00013345706	1.2073341e-06	0.00015274689107517973
0.00042	0.32959491	-0.00013656658	1.2093733e-06	0.00015428055692505636
0.000425	0.33211535	-0.00013968226	1.2113565e-06	0.0001558049705692867
0.00043	0.33465399	-0.00014280294	1.2132836e-06	0.00015732007068481192
0.000435	0.33721047	-0.00014592745	1.2151543e-06	0.0001588257974300931
0.00044	0.33978445	-0.00014905467	1.2169687e-06	0.00016032209234275222
0.000445	0.34237559	-0.0001521835	1.2187268e-06	0.00016180889833849557
0.00045	0.34498354	-0.00015531284	1.2204284e-06	0.00016328615976010934
0.000455	0.34760796	-0.00015844165	1.2220738e-06	0.00016475382232597135
0.00046	0.3502485	-0.00016156889	1.223663e-06	0.00016621183317920395
0.000465	0.35290481	-0.00016469354	1.2251962e-06	0.00016766014088634358
0.00047	0.35557656	-0.00016781461	1.2266735e-06	0.00016909869533609536
0.000475	0.35826339	-0.00017093115	1.2280951e-06	0.00017052744788921887
0.00048	0.36096496	-0.00017404221	1.2294614e-06	0.00017194635127685878
0.000485	0.36368093	-0.00017714687	1.2307727e-06	0.0001733553596000094
0.00049	0.36641094	-0.00018024426	1.2320291e-06	0.00017475442842901218
0.000495	0.36915467	-0.00018333349	1.2332312e-06	0.00017614351460207376
0.0005	0.37191175	-0.00018641373	1.2343792e-06	0.00017752257647587227
0.000505	0.37468186	-0.00018948416	1.2354736e-06	0.0001788915736736532
0.00051	0.37746464	-0.00019254398	1.2365148e-06	0.00018025046728588763
0.000515	0.38025976	-0.00019559243	1.2375033e-06	0.0001815992197189507
0.00052	0.38306688	-0.00019862876	1.2384396e-06	0.00018293779474531848
0.000525	0.38588565	-0.00020165224	1.2393241e-06	0.00018426615755327757
0.00053	0.38871573	-0.00020466219	1.2401573e-06	0.0001855842746961791
0.000535	0.3915568	-0.00020765791	1.2409399e-06	0.00018689211399220231
0.00054	0.39440851	-0.00021063875	1.2416724e-06	0.00018818964467505673
0.000545	0.39727052	-0.0002136041	1.2423553e-06	0.00018947683734326994
0.00055	0.40014251	-0.00021655333	1.2429892e-06	0.00019075366385996857
0.000555	0.40302413	-0.00021948585	1.2435748e-06	0.00019202009750357192
0.00056	0.40591507	-0.00022240112	1.2441126e-06	0.00019327611276710925
0.000565	0.40881498	-0.00022529858	1.2446034e-06	0.0001945216855593435
0.00057	0.41172355	-0.0002281777	1.2450476e-06	0.00019575679300408078
0.000575	0.41464044	-0.00023103799	1.2454459e-06	0.00019698141359125585
0.00058	0.41756532	-0.00023387897	1.2457991e-06	0.00019819552712666772
0.000585	0.42049789	-0.00023670018	1.2461078e-06	0.00019939911458215649
0.00059	0.4234378	-0.00023950116	1.2463726e-06	0.00020059215834704222
0.000595	0.42638475	-0.00024228151	1.2465943e-06	0.00020177464197739054
0.0006	0.42933842	-0.00024504081	1.2467734e-06	0.00020294655029739816
0.000605	0.43229849	-0.00024777869	1.2469107e-06	0.00020410786939988355
0.00061	0.43526464	-0.00025049477	1.2470069e-06	0.00020525858664675292
0.000615	0.43823657	-0.0002531887	1.2470627e-06	0.00020639869056944413
0.00062	0.44121397	-0.00025586016	1.2470787e-06	0.00020752817092015494
0.000625	0.44419652	-0.00025850883	1.2470557e-06	0.00020864701872261296
0.00063	0.44718393	-0.00026113441	1.2469944e-06	0.00020975522612241149
0.000635	0.45017589	-0.00026373663	1.2468954e-06	0.00021085278648851096
0.00064	0.4531721	-0.0002663152	1.2467594e-06	0.00021193969436388873
0.000645	0.45617226	-0.00026886989	1.2465872e-06	0.00021301594546654603
0.00065	0.45917607	-0.00027140046	1.2463794e-06	0.00021408153669046879
0.000655	0.46218325	-0.00027390668	1.2461367e-06	0.00021513646600654398
0.00066	0.4651935	-0.00027638836	1.2458599e-06	0.00021618073256419245
0.000665	0.46820653	-0.0002788453	1.2455495e-06	0.00021721433664217567
0.00067	0.47122206	-0.00028127732	1.2452063e-06	0.00021823727959973988
0.000675	0.4742398	-0.00028368425	1.2448311e-06	0.00021924956392807958
0.00068	0.47725948	-0.00028606596	1.2444243e-06	0.00022025119315136884
0.000685	0.48028081	-0.00028842228	1.2439868e-06	0.00022124217192847734
0.00069	0.48330353	-0.00029075311	1.2435191e-06	0.00022222250590388733
0.000695	0.48632735	-0.00029305832	1.243022e-06	0.00022319220185964986
0.0007	0.489352	-0.00029533781	1.2424962e-06	0.0002241512676161859
0.000705	0.49237723	-0.00029759149	1.2419421e-06	0.0002250997119337627
0.00071	0.49540277	-0.00029981927	1.2413606e-06	0.0002260375446146118
0.000715	0.49842835	-0.00030202109	1.2407522e-06	0.00022696477650425894
0.00072	0.50145372	-0.00030419689	1.2401176e-06	0.0002278814193927986
0.000725	0.50447862	-0.00030634661	1.2394575e-06	0.00022878748606680545
0.00073	0.5075028	-0.00030847021	1.2387723e-06	0.00022968299026082466
0.000735	0.51052601	-0.00031056766	1.2380628e-06	0.00023056794665914172
0.00074	0.51354799	-0.00031263895	1.2373296e-06	0.00023144237094748028
0.000745	0.51656852	-0.00031468405	1.2365732e-06	0.0002323062796142963
0.00075	0.51958734	-0.00031670296	1.2357943e-06	0.00023315969015335358
0.000755	0.52260423	-0.00031869568	1.2349934e-06	0.00023400262086487248
0.00076	0.52561893	-0.00032066223	1.2341711e-06	0.00023483509105794916
0.000765	0.52863123	-0.00032260262	1.2333281e-06	0.00023565712080157264
0.00077	0.53164089	-0.00032451688	1.2324648e-06	0.00023646873107722584
0.000775	0.53464769	-0.00032640505	1.2315818e-06	0.00023726994368041785
0.00078	0.5376514	-0.00032826715	1.2306797e-06	0.00023806078127279853
0.000785	0.5406518	-0.00033010325	1.229759e-06	0.00023884126733387387
0.00079	0.54364868	-0.00033191339	1.2288202e-06	0.0002396114261129724
0.000795	0.54664183	-0.00033369763	1.2278639e-06	0.0002403712826314522
0.0008	0.54963102	-0.00033545604	1.2268906e-06	0.00024112086278482486
0.000805	0.55261606	-0.00033718869	1.2259009e-06	0.00024186019314417938
0.00081	0.55559674	-0.00033889565	1.2248951e-06	0.00024258930105878763
0.000815	0.55857286	-0.00034057701	1.2238738e-06	0.00024330821460800085
0.00082	0.56154422	-0.00034223286	1.2228376e-06	0.00024401696260338107
0.000825	0.56451062	-0.00034386328	1.2217868e-06	0.00024471557459075557
0.00083	0.56747188	-0.00034546838	1.2207219e-06	0.00024540408075219677
0.000835	0.57042779	-0.00034704825	1.2196435e-06	0.0002460825120585298
0.00084	0.57337819	-0.000348603	1.2185519e-06	0.00024675090002085787
0.000845	0.57632287	-0.00035013273	1.2174477e-06	0.00024740927694351226
0.00085	0.57926167	-0.00035163757	1.2163312e-06	0.0002480576756754285
0.000855	0.5821944	-0.00035311763	1.2152029e-06	0.00024869612976293533
0.00086	0.58512089	-0.00035457304	1.2140632e-06	0.00024932467335157473
0.000865	0.58804098	-0.0003560039	1.2129126e-06	0.00024994334113843686
0.00087	0.59095448	-0.00035741036	1.2117514e-06	0.0002505521685247019
0.000875	0.59386124	-0.00035879254	1.2105801e-06	0.00025115119141723717
0.00088	0.5967611	-0.00036015058	1.209399e-06	0.00025174044628127666
0.000885	0.59965389	-0.00036148461	1.2082086e-06	0.00025231997019272714
0.00089	0.60253945	-0.00036279478	1.2070092e-06	0.00025288980079011533
0.000895	0.60541765	-0.00036408122	1.2058012e-06	0.00025344997612674957
0.0009	0.60828831	-0.00036534408	1.2045849e-06	0.00025400053492364243
0.000905	0.61115131	-0.00036658351	1.2033608e-06	0.0002545415162709554
0.00091	0.61400649	-0.00036779964	1.2021292e-06	0.00025507295983104414
0.000915	0.6168537	-0.00036899265	1.2008904e-06	0.00025559490579031124
0.00092	0.61969282	-0.00037016267	1.1996448e-06	0.0002561073947112701
0.000925	0.62252371	-0.00037130986	1.1983927e-06	0.00025661046763535275
0.00093	0.62534623	-0.00037243438	1.1971344e-06	0.00025710416608508944
0.000935	0.62816025	-0.00037353638	1.1958702e-06	0.0002575885320162184
0.00094	0.63096565	-0.00037461603	1.1946005e-06	0.0002580636077699939
0.000945	0.6337623	-0.00037567349	1.1933256e-06	0.0002585294361256862
0.00095	0.63655007	-0.00037670891	1.1920457e-06	0.0002589860603027387
0.000955	0.63932886	-0.00037772246	1.1907612e-06	0.0002594335238128577
0.00096	0.64209854	-0.0003787143	1.1894724e-06	0.0002598718706128184
0.000965	0.644859	-0.0003796846	1.1881795e-06	0.00026030114500640543
0.00097	0.64761012	-0.00038063353	1.1868828e-06	0.00026072139169681024
0.000975	0.65035181	-0.00038156124	1.1855826e-06	0.00026113265563869705
0.00098	0.65308395	-0.00038246791	1.1842791e-06	0.000261534982190972
0.000985	0.65580644	-0.00038335371	1.1829726e-06	0.0002619284170187051
0.00099	0.65851918	-0.00038421881	1.1816634e-06	0.0002623130060955006
0.000995	0.66122207	-0.00038506336	1.1803517e-06	0.00026268879570579473
0.001	0.66391503	-0.00038588755	1.1790377e-06	0.000263055832347085
0.001005	0.66659794	-0.00038669155	1.1777217e-06	0.00026341416293259044
0.00101	0.66927073	-0.00038747551	1.1764039e-06	0.0002637638345428424
0.001015	0.6719333	-0.00038823962	1.1750845e-06	0.00026410489457846044
0.00102	0.67458558	-0.00038898404	1.1737638e-06	0.00026443739061211076
0.001025	0.67722747	-0.00038970895	1.172442e-06	0.00026476137054113924
0.00103	0.6798589	-0.00039041452	1.1711192e-06	0.0002650768824393996
0.001035	0.68247978	-0.00039110091	1.1697957e-06	0.00026538397465975314
0.00104	0.68509006	-0.00039176829	1.1684717e-06	0.0002656826956360159
0.001045	0.68768964	-0.00039241685	1.1671474e-06	0.00026597309413580643
0.00105	0.69027845	-0.00039304674	1.165823e-06	0.0002662552191121218
0.001055	0.69285644	-0.00039365814	1.1644986e-06	0.0002665291196055803
0.00106	0.69542353	-0.00039425121	1.1631744e-06	0.0002667948448970713
0.001065	0.69797966	-0.00039482614	1.1618507e-06	0.0002670524444096273
0.00107	0.70052477	-0.00039538308	1.1605275e-06	0.00026730196771070997
0.001075	0.70305879	-0.00039592221	1.1592051e-06	0.00026754346456443295
0.00108	0.70558167	-0.00039644369	1.1578836e-06	0.0002677769848334909
0.001085	0.70809335	-0.00039694769	1.1565632e-06	0.00026800257853149684
0.00109	0.71059378	-0.00039743438	1.155244e-06	0.00026822029577502486
0.001095	0.71308291	-0.00039790393	1.1539262e-06	0.0002684301867858257
0.0011	0.71556069	-0.00039835651	1.15261e-06	0.00026863230189298206
0.001105	0.71802707	-0.00039879227	1.1512954e-06	0.00026882669153500505
0.00111	0.720482	-0.00039921138	1.1499826e-06	0.00026901340626187377
0.001115	0.72292545	-0.00039961402	1.1486718e-06	0.0002691924966370209
0.00112	0.72535736	-0.00040000034	1.1473631e-06	0.00026936401338971064
0.001125	0.72777771	-0.0004003705	1.1460565e-06	0.0002695280072166867
0.00113	0.73018645	-0.00040072467	1.1447524e-06	0.0002696845289346622
0.001135	0.73258355	-0.00040106302	1.1434507e-06	0.00026983362938208207
0.00114	0.73496897	-0.00040138569	1.1421515e-06	0.0002699753594712782
0.001145	0.73734268	-0.00040169286	1.1408551e-06	0.0002701097701403495
0.00115	0.73970465	-0.00040198467	1.1395615e-06	0.00027023691235521073
0.001155	0.74205486	-0.0004022613	1.1382708e-06	0.0002703568370615875
0.00116	0.74439327	-0.00040252289	1.1369831e-06	0.0002704695952871758
0.001165	0.74671987	-0.00040276961	1.1356985e-06	0.0002705752379933162
0.00117	0.74903462	-0.00040300161	1.1344172e-06	0.0002706738162272666
0.001175	0.7513375	-0.00040321904	1.1331392e-06	0.0002707653810237783
0.00118	0.7536285	-0.00040342206	1.1318646e-06	0.00027084998335705614
0.001185	0.7559076	-0.00040361083	1.1305935e-06	0.0002709276741928794
0.00119	0.75817478	-0.00040378548	1.1293261e-06	0.00027099850449045966
0.001195	0.76043002	-0.00040394619	1.1280623e-06	0.00027106252520425186
0.0012	0.76267332	-0.00040409309	1.1268023e-06	0.00027111978718572004
0.001205	0.76490465	-0.00040422633	1.1255461e-06	0.0002711703413354741
0.00121	0.76712401	-0.00040434607	1.1242938e-06	0.00027121423845473353
0.001215	0.76933139	-0.00040445245	1.1230456e-06	0.0002712515292973728
0.00122	0.77152678	-0.00040454562	1.1218014e-06	0.000271282264571711
0.001225	0.77371018	-0.00040462572	1.1205614e-06	0.000271306494892258
0.00123	0.77588157	-0.0004046929	1.1193255e-06	0.0002713242708816209
0.001235	0.77804096	-0.0004047473	1.118094e-06	0.00027133564302195994
0.00124	0.78018835	-0.00040478906	1.1168668e-06	0.0002713406617070132
0.001245	0.78232373	-0.00040481833	1.115644e-06	0.0002713393772938726
0.00125	0.7844471	-0.00040483524	1.1144257e-06	0.00027133184005451633
0.001255	0.78655846	-0.00040483993	1.1132119e-06	0.0002713181001775048
0.00126	0.78865783	-0.00040483254	1.1120026e-06	0.00027129820766963556
0.001265	0.79074519	-0.00040481322	1.110798e-06	0.0002712722125579543
0.00127	0.79282056	-0.00040478209	1.1095981e-06	0.0002712401646909312
0.001275	0.79488395	-0.00040473928	1.1084029e-06	0.0002712021137903939
0.00128	0.79693536	-0.00040468495	1.1072125e-06	0.0002711581095032194
0.001285	0.79897479	-0.0004046192	1.1060269e-06	0.00027110820140279266
0.00129	0.80100227	-0.00040454219	1.1048462e-06	0.00027105243884043055
0.001295	0.8030178	-0.00040445403	1.1036704e-06	0.0002709908710973523
0.0013	0.80502139	-0.00040435486	1.1024995e-06	0.0002709235473360279
0.001305	0.80701306	-0.00040424481	1.1013337e-06	0.00027085051655168613
0.00131	0.80899281	-0.00040412401	1.1001728e-06	0.00027077182767397986
0.001315	0.81096068	-0.00040399257	1.0990171e-06	0.0002706875293682327
0.00132	0.81291666	-0.00040385063	1.0978664e-06	0.0002705976702874147
0.001325	0.81486079	-0.00040369831	1.0967208e-06	0.0002705022988231305
0.00133	0.81679307	-0.00040353574	1.0955804e-06	0.0002704014633075245
0.001335	0.81871353	-0.00040336303	1.0944452e-06	0.0002702952118643942
0.00134	0.82062219	-0.00040318031	1.0933153e-06	0.0002701835924608388
0.001345	0.82251906	-0.00040298769	1.0921905e-06	0.0002700666529586847
0.00135	0.82440417	-0.0004027853	1.0910711e-06	0.000269944441015694
0.001355	0.82627755	-0.00040257326	1.0899569e-06	0.0002698170040871159
0.00136	0.82813921	-0.00040235167	1.088848e-06	0.0002696843895272031
0.001365	0.82998918	-0.00040212067	1.0877445e-06	0.00026954664449032933
0.00137	0.83182748	-0.00040188035	1.0866464e-06	0.00026940381598244663
0.001375	0.83365415	-0.00040163084	1.0855536e-06	0.00026925595076232974
0.00138	0.8354692	-0.00040137225	1.0844662e-06	0.000269103095493155
0.001385	0.83727267	-0.00040110469	1.0833842e-06	0.0002689452965935044
0.00139	0.83906458	-0.00040082828	1.0823077e-06	0.0002687826003388866
0.001395	0.84084496	-0.00040054311	1.0812366e-06	0.00026861505281286757
0.0014	0.84261385	-0.0004002493	1.080171e-06	0.0002684426998583551
0.001405	0.84437126	-0.00039994696	1.0791108e-06	0.00026826558722903434
0.00141	0.84611724	-0.00039963619	1.0780561e-06	0.00026808376039024
0.001415	0.84785182	-0.00039931711	1.0770069e-06	0.00026789726462051773
0.00142	0.84957502	-0.00039898981	1.0759632e-06	0.0002677061450628
0.001425	0.85128688	-0.0003986544	1.0749251e-06	0.0002675104466253813
0.00143	0.85298743	-0.00039831097	1.0738924e-06	0.0002673102140332237
0.001435	0.8546767	-0.00039795965	1.0728653e-06	0.0002671054918290596
0.00144	0.85635474	-0.00039760051	1.0718436e-06	0.00026689632427447243
0.001445	0.85802158	-0.00039723367	1.0708276e-06	0.00026668275545130044
0.00145	0.85967725	-0.00039685923	1.069817e-06	0.00026646482926266695
0.001455	0.86132178	-0.00039647727	1.068812e-06	0.00026624258943398906
0.00146	0.86295522	-0.0003960879	1.0678126e-06	0.0002660160794139659
0.001465	0.8645776	-0.00039569122	1.0668187e-06	0.00026578534247588765
0.00147	0.86618896	-0.00039528732	1.0658304e-06	0.000265550421668578
0.001475	0.86778934	-0.00039487629	1.0648476e-06	0.00026531135981748685
0.00148	0.86937877	-0.00039445822	1.0638703e-06	0.0002650681995757605
0.001485	0.8709573	-0.00039403322	1.0628986e-06	0.0002648209833251227
0.00149	0.87252496	-0.00039360136	1.0619325e-06	0.0002645697532770724
0.001495	0.8740818	-0.00039316275	1.0609719e-06	0.0002643145513737242
0.0015	0.87562785	-0.00039271747	1.0600168e-06	0.0002640554193889644
0.001505	0.87716316	-0.00039226561	1.0590673e-06	0.0002637923988292522
0.00151	0.87868776	-0.00039180726	1.0581233e-06	0.00026352553103473617
0.001515	0.8802017	-0.0003913425	1.0571848e-06	0.0002632548570800183
0.00152	0.88170502	-0.00039087143	1.0562519e-06	0.00026298041782523226
0.001525	0.88319776	-0.00039039412	1.0553245e-06	0.000262702253916936
0.00153	0.88467996	-0.00038991066	1.0544025e-06	0.0002624204057889875
0.001535	0.88615167	-0.00038942114	1.0534861e-06	0.0002621349136134029
0.00154	0.88761292	-0.00038892564	1.0525752e-06	0.0002618458174013605
0.001545	0.88906377	-0.00038842424	1.0516698e-06	0.00026155315685386137
0.00155	0.89050426	-0.00038791701	1.0507699e-06	0.0002612569714628617
0.001555	0.89193442	-0.00038740405	1.0498755e-06	0.0002609573005620609
0.00156	0.89335431	-0.00038688543	1.0489865e-06	0.0002606541831775145
0.001565	0.89476396	-0.00038636123	1.0481029e-06	0.00026034765817871554
0.00157	0.89616343	-0.00038583153	1.0472249e-06	0.00026003776412917586
0.001575	0.89755275	-0.00038529641	1.0463522e-06	0.0002597245394374739
0.00158	0.89893198	-0.00038475593	1.045485e-06	0.00025940802220780746
0.001585	0.90030115	-0.00038421018	1.0446232e-06	0.000259088250391009
0.00159	0.90166031	-0.00038365924	1.0437668e-06	0.00025876526168507036
0.001595	0.90300952	-0.00038310317	1.0429157e-06	0.00025843909348597093
0.0016	0.9043488	-0.00038254205	1.0420701e-06	0.0002581097830886465
0.001605	0.90567822	-0.00038197595	1.0412298e-06	0.00025777736743731733
0.00161	0.90699781	-0.00038140494	1.0403949e-06	0.0002574418833265859
0.001615	0.90830762	-0.0003808291	1.0395653e-06	0.0002571033673018956
0.00162	0.9096077	-0.0003802485	1.038741e-06	0.0002567618556602893
0.001625	0.9108981	-0.0003796632	1.0379221e-06	0.0002564173844511538
0.00163	0.91217886	-0.00037907327	1.0371084e-06	0.0002560699895269511
0.001635	0.91345002	-0.00037847879	1.0363e-06	0.00025571970654378275
0.00164	0.91471164	-0.00037787981	1.0354969e-06	0.0002553665708619441
0.001645	0.91596376	-0.00037727641	1.034699e-06	0.00025501061764677266
0.00165	0.91720643	-0.00037666865	1.0339064e-06	0.0002546518818191774
0.001655	0.9184397	-0.00037605661	1.033119e-06	0.00025429039805631036
0.00166	0.91966361	-0.00037544033	1.0323368e-06	0.00025392620084222503
0.001665	0.9208782	-0.00037481989	1.0315598e-06	0.000253559324468374
0.00167	0.92208354	-0.00037419535	1.030788e-06	0.0002531898028840963
0.001675	0.92327966	-0.00037356677	1.0300213e-06	0.0002528176698975451
0.00168	0.92446661	-0.00037293422	1.0292598e-06	0.0002524429590760026
0.001685	0.92564445	-0.00037229776	1.0285034e-06	0.00025206570369648655
0.00169	0.92681321	-0.00037165744	1.0277521e-06	0.00025168593689649374
0.001695	0.92797294	-0.00037101333	1.0270059e-06	0.00025130369157428794
0.0017	0.9291237	-0.00037036548	1.0262648e-06	0.00025091900033947693
0.001705	0.93026553	-0.00036971397	1.0255287e-06	0.0002505318956137259
0.00171	0.93139847	-0.00036905883	1.0247977e-06	0.0002501424096311658
0.001715	0.93252258	-0.00036840014	1.0240717e-06	0.0002497505743387951
0.00172	0.9336379	-0.00036773795	1.0233507e-06	0.0002493564214971643
0.001725	0.93474448	-0.00036707231	1.0226346e-06	0.00024895998263075995
0.00173	0.93584237	-0.00036640329	1.0219236e-06	0.00024856128902852497
0.001735	0.93693162	-0.00036573093	1.0212175e-06	0.00024816037174437154
0.00174	0.93801227	-0.00036505529	1.0205163e-06	0.00024775726164768397
0.001745	0.93908437	-0.00036437643	1.01982e-06	0.0002473519893736703
0.00175	0.94014796	-0.0003636944	1.0191286e-06	0.0002469445853738505
0.001755	0.94120311	-0.00036300925	1.0184421e-06	0.0002465350797663938
0.00176	0.94224984	-0.00036232103	1.0177605e-06	0.0002461235025868767
0.001765	0.94328822	-0.0003616298	1.0170837e-06	0.00024570988353831954
0.00177	0.94431828	-0.00036093561	1.0164117e-06	0.00024529425219192887
0.001775	0.94534007	-0.00036023851	1.0157445e-06	0.0002448766378872638
0.00178	0.94635365	-0.00035953855	1.015082e-06	0.00024445706968268064
0.001785	0.94735906	-0.00035883578	1.0144244e-06	0.00024403557645590973
0.00179	0.94835634	-0.00035813025	1.0137715e-06	0.00024361218690434377
0.001795	0.94934555	-0.000357422	1.0131233e-06	0.00024318692944532084
0.0018	0.95032672	-0.00035671109	1.0124798e-06	0.00024275983236668087
0.001805	0.95129992	-0.00035599756	1.0118409e-06	0.00024233092362689712
0.00181	0.95226517	-0.00035528146	1.0112068e-06	0.0002419002311057581
0.001815	0.95322254	-0.00035456284	1.0105773e-06	0.00024146778235434937
0.00182	0.95417206	-0.00035384175	1.0099524e-06	0.0002410336047957226
0.001825	0.95511378	-0.00035311822	1.0093321e-06	0.0002405977256250056
0.00183	0.95604776	-0.00035239231	1.0087164e-06	0.00024016017175978386
0.001835	0.95697403	-0.00035166405	1.0081052e-06	0.00023972096999061188
0.00184	0.95789264	-0.0003509335	1.0074986e-06	0.00023928014688110884
0.001845	0.95880363	-0.0003502007	1.0068966e-06	0.00023883772881832347
0.00185	0.95970706	-0.00034946569	1.006299e-06	0.00023839374191295806
0.001855	0.96060297	-0.00034872851	1.0057059e-06	0.00023794821209985827
0.00186	0.96149141	-0.0003479892	1.0051173e-06	0.0002375011650882263
0.001865	0.96237242	-0.00034724782	1.0045331e-06	0.00023705262641196453
0.00187	0.96324604	-0.00034650439	1.0039533e-06	0.0002366026214298801
0.001875	0.96411232	-0.00034575897	1.003378e-06	0.00023615117527588634
0.00188	0.96497131	-0.00034501159	1.002807e-06	0.00023569831285933358
0.001885	0.96582305	-0.00034426229	1.0022404e-06	0.00023524405891533494
0.00189	0.96666759	-0.00034351111	1.0016781e-06	0.0002347884379549549
0.001895	0.96750496	-0.00034275809	1.0011202e-06	0.00023433147436552625
0.0019	0.96833523	-0.00034200327	1.0005666e-06	0.0002338731922106994
0.001905	0.96915842	-0.00034124669	1.0000172e-06	0.0002334136154810155
0.00191	0.96997459	-0.00034048839	9.9947213e-07	0.00023295276789381638
0.001915	0.97078377	-0.0003397284	9.9893128e-07	0.00023249067304367786
0.00192	0.97158602	-0.00033896676	9.9839466e-07	0.0002320273542524459
0.001925	0.97238138	-0.00033820352	9.9786224e-07	0.0002315628346696614
0.00193	0.97316988	-0.0003374387	9.97334e-07	0.00023109713732271986
0.001935	0.97395158	-0.00033667234	9.9680993e-07	0.00023063028496689902
0.00194	0.97472652	-0.00033590448	9.9629e-07	0.00023016230018577265
0.001945	0.97549473	-0.00033513515	9.9577419e-07	0.00022969320544136116
0.00195	0.97625627	-0.00033436439	9.9526249e-07	0.00022922302292415126
0.001955	0.97701118	-0.00033359223	9.9475487e-07	0.00022875177465349952
0.00196	0.97775949	-0.00033281871	9.9425131e-07	0.00022827948252777415
0.001965	0.97850126	-0.00033204386	9.937518e-07	0.00022780616817436746
0.00197	0.97923652	-0.00033126772	9.9325631e-07	0.00022733185310008937
0.001975	0.97996532	-0.00033049031	9.9276483e-07	0.00022685655859117418
0.00198	0.9806877	-0.00032971168	9.9227733e-07	0.000226380305763541
0.001985	0.9814037	-0.00032893185	9.917938e-07	0.00022590311556292312
0.00199	0.98211336	-0.00032815085	9.9131421e-07	0.00022542500876499631
0.001995	0.98281672	-0.00032736872	9.9083855e-07	0.00022494600597550482
0.002	0.98351383	-0.0003265855	9.9036679e-07	0.0002244661275803853
0.002005	0.98420473	-0.0003258012	9.8989892e-07	0.00022398539379601409
0.00201	0.98488945	-0.00032501586	9.8943491e-07	0.0002235038247193258
0.002015	0.98556804	-0.00032422952	9.8897476e-07	0.0002230214402278068
0.00202	0.98624054	-0.0003234422	9.8851843e-07	0.00022253826002973542
0.002025	0.986907	-0.00032265393	9.8806591e-07	0.0002220543036142961
0.00203	0.98756744	-0.00032186474	9.8761718e-07	0.0002215695904018141
0.002035	0.98822191	-0.00032107466	9.8717222e-07	0.00022108413959361908
0.00204	0.98887045	-0.00032028372	9.8673101e-07	0.0002205979702222775
0.002045	0.9895131	-0.00031949195	9.8629353e-07	0.0002201111011517
0.00205	0.99014991	-0.00031869938	9.8585977e-07	0.0002196235510272468
0.002055	0.9907809	-0.00031790603	9.854297e-07	0.00021913533842595354
0.00206	0.99140612	-0.00031711194	9.850033e-07	0.0002186464817063894
0.002065	0.99202561	-0.00031631712	9.8458055e-07	0.00021815699905888085
0.00207	0.9926394	-0.00031552162	9.8416145e-07	0.00021766690855561102
0.002075	0.99324754	-0.00031472544	9.8374596e-07	0.00021717622805059744
0.00208	0.99385006	-0.00031392863	9.8333407e-07	0.0002166849752799105
0.002085	0.994447	-0.00031313121	9.8292576e-07	0.0002161931678116484
0.00209	0.99503841	-0.0003123332	9.82521e-07	0.0002157008229960331
0.002095	0.99562431	-0.00031153462	9.821198e-07	0.00021520795811562314
0.0021	0.99620475	-0.00031073552	9.8172211e-07	0.0002147145902351671
0.002105	0.99677976	-0.0003099359	9.8132793e-07	0.00021422073630181492
0.00211	0.99734938	-0.00030913579	9.8093724e-07	0.00021372641309508962
0.002115	0.99791366	-0.00030833523	9.8055001e-07	0.0002132316371769772
0.00212	0.99847261	-0.00030753423	9.8016624e-07	0.0002127364250921338
0.002125	0.99902629	-0.00030673282	9.7978589e-07	0.0002122407931176186
0.00213	0.99957472	-0.00030593102	9.7940896e-07	0.00021174475746321808
0.002135	1.000118	-0.00030512885	9.7903543e-07	0.00021124833387129677
0.00214	1.000656	-0.00030432635	9.7866527e-07	0.00021075153876758498
0.002145	1.0011889	-0.00030352352	9.7829847e-07	0.00021025438770927462
0.00215	1.0017168	-0.00030272041	9.77935e-07	0.00020975689578674674
0.002155	1.0022395	-0.00030191702	9.7757487e-07	0.0002092590791243462
0.00216	1.0027573	-0.00030111338	9.7721803e-07	0.0002087609523776739
0.002165	1.00327	-0.00030030951	9.7686449e-07	0.0002082625312366902
0.00217	1.0037778	-0.00029950544	9.7651421e-07	0.00020776383042301477
0.002175	1.0042807	-0.00029870118	9.7616718e-07	0.0002072648646918616
0.00218	1.0047787	-0.00029789676	9.7582339e-07	0.00020676564883165364
0.002185	1.0052719	-0.0002970922	9.7548281e-07	0.00020626619716364303
0.00219	1.0057602	-0.00029628752	9.7514544e-07	0.00020576652454267768
0.002195	1.0062437	-0.00029548274	9.7481124e-07	0.00020526664535567993
0.0022	1.0067225	-0.00029467788	9.7448021e-07	0.00020476657352241809
0.002205	1.0071966	-0.00029387296	9.7415232e-07	0.00020426632299626814
0.00221	1.007666	-0.00029306801	9.7382756e-07	0.00020376590776383338
0.002215	1.0081307	-0.00029226304	9.7350592e-07	0.0002032653418445695
